"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","64.233.164.16","10.152.152.11","TCP","552","[TCP segment of a reassembled PDU]"
"2","0.000206","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=499 Win=28229 Len=0"
"3","0.007106","64.233.167.16","10.152.152.11","TLSv1.2","141","Application Data"
"4","0.012598","10.152.152.11","64.233.167.16","TLSv1.2","85","Encrypted Alert"
"5","0.012665","10.152.152.11","64.233.167.16","TCP","54","39239  >  465 [FIN, ACK] Seq=32 Ack=88 Win=1047 Len=0"
"6","0.012892","64.233.167.16","10.152.152.11","TCP","60","465  >  39239 [ACK] Seq=88 Ack=32 Win=1412 Len=0"
"7","0.013182","64.233.167.16","10.152.152.11","TCP","60","465  >  39239 [FIN, ACK] Seq=88 Ack=33 Win=1412 Len=0"
"8","0.013203","10.152.152.11","64.233.167.16","TCP","54","39239  >  465 [ACK] Seq=33 Ack=89 Win=1047 Len=0"
"9","0.013390","10.152.152.11","64.233.184.16","TLSv1.2","99","Application Data"
"10","0.013857","64.233.184.16","10.152.152.11","TCP","60","993  >  34771 [ACK] Seq=1 Ack=46 Win=4198 Len=0"
"11","0.016598","64.233.164.16","10.152.152.11","SSLv2","1514","Encrypted Data"
"12","0.016644","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"13","0.016748","64.233.164.16","10.152.152.11","TCP","1118","[TCP segment of a reassembled PDU]"
"14","0.016752","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=3419 Win=28103 Len=0"
"15","0.017366","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=4483 Win=28229 Len=0"
"16","0.033091","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"17","0.033146","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"18","0.033234","64.233.164.16","10.152.152.11","TCP","1118","[TCP segment of a reassembled PDU]"
"19","0.033287","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=8467 Win=28033 Len=0"
"20","0.041613","64.233.164.16","10.152.152.11","TCP","1050","[TCP segment of a reassembled PDU]"
"21","0.041872","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=9463 Win=28229 Len=0"
"22","0.050802","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"23","0.050859","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"24","0.050866","64.233.164.16","10.152.152.11","SSLv2","1206","Encrypted Data"
"25","0.050872","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"26","0.050994","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=14995 Win=27963 Len=0"
"27","0.051189","64.233.164.16","10.152.152.11","TCP","1494","[TCP segment of a reassembled PDU]"
"28","0.051729","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=16435 Win=28229 Len=0"
"29","0.058528","64.233.164.16","10.152.152.11","SSLv2","1514","Encrypted Data"
"30","0.058549","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"31","0.058631","64.233.164.16","10.152.152.11","TCP","1118","[TCP segment of a reassembled PDU]"
"32","0.058823","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=20419 Win=28033 Len=0"
"33","0.067846","64.233.164.16","10.152.152.11","TCP","552","[TCP segment of a reassembled PDU]"
"34","0.068046","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=20917 Win=28229 Len=0"
"35","0.072940","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"36","0.073018","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"37","0.073161","64.233.164.16","10.152.152.11","TCP","1118","[TCP segment of a reassembled PDU]"
"38","0.073220","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=24901 Win=28033 Len=0"
"39","0.084519","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"40","0.084587","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"41","0.084603","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=27821 Win=28103 Len=0"
"42","0.084638","64.233.164.16","10.152.152.11","TCP","620","[TCP segment of a reassembled PDU]"
"43","0.085098","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=28387 Win=28229 Len=0"
"44","0.100141","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"45","0.100331","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"46","0.100434","64.233.164.16","10.152.152.11","TCP","1118","[TCP segment of a reassembled PDU]"
"47","0.100435","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=31307 Win=28103 Len=0"
"48","0.100817","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=32371 Win=28229 Len=0"
"49","0.110002","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"50","0.110091","64.233.164.16","10.152.152.11","TCP","586","[TCP segment of a reassembled PDU]"
"51","0.110258","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=34363 Win=28105 Len=0"
"52","0.118741","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"53","0.118810","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"54","0.118932","64.233.164.16","10.152.152.11","TCP","620","[TCP segment of a reassembled PDU]"
"55","0.119036","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=37849 Win=28033 Len=0"
"56","0.128038","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"57","0.128173","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"58","0.128193","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=40769 Win=28103 Len=0"
"59","0.128289","64.233.164.16","10.152.152.11","TCP","1206","[TCP segment of a reassembled PDU]"
"60","0.128412","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"61","0.128523","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=43381 Win=27963 Len=0"
"62","0.128853","64.233.164.16","10.152.152.11","TCP","996","[TCP segment of a reassembled PDU]"
"63","0.129706","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=44323 Win=28229 Len=0"
"64","0.136201","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"65","0.136513","64.233.164.16","10.152.152.11","SSLv2","1514","Encrypted Data"
"66","0.136520","64.233.164.16","10.152.152.11","TCP","620","[TCP segment of a reassembled PDU]"
"67","0.136639","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=47809 Win=28033 Len=0"
"68","0.139763","64.233.164.16","10.152.152.11","TCP","552","[TCP segment of a reassembled PDU]"
"69","0.140126","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=48307 Win=28229 Len=0"
"70","0.144138","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"71","0.144233","64.233.164.16","10.152.152.11","TCP","1514","[TCP segment of a reassembled PDU]"
"72","0.144388","64.233.164.16","10.152.152.11","TCP","620","993  >  49496 [PSH, ACK] Seq=51227 Ack=1 Win=1181 Len=566 [TCP segment of a reassembled PDU]"
"73","0.144463","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=51793 Win=28033 Len=0"
"74","0.148623","64.233.164.16","10.152.152.11","TCP","1514","993  >  49496 [ACK] Seq=51793 Ack=1 Win=1181 Len=1460 [TCP segment of a reassembled PDU]"
"75","0.148685","64.233.164.16","10.152.152.11","TCP","1514","993  >  49496 [ACK] Seq=53253 Ack=1 Win=1181 Len=1460 [TCP segment of a reassembled PDU]"
"76","0.148699","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=54713 Win=28103 Len=0"
"77","0.148722","64.233.164.16","10.152.152.11","TCP","1118","993  >  49496 [PSH, ACK] Seq=54713 Ack=1 Win=1181 Len=1064 [TCP segment of a reassembled PDU]"
"78","0.149474","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=55777 Win=28229 Len=0"
"79","0.164824","64.233.164.16","10.152.152.11","TCP","1050","993  >  49496 [PSH, ACK] Seq=55777 Ack=1 Win=1181 Len=996 [TCP segment of a reassembled PDU]"
"80","0.165188","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=56773 Win=28229 Len=0"
"81","0.174785","64.233.164.16","10.152.152.11","TCP","1514","993  >  49496 [ACK] Seq=56773 Ack=1 Win=1181 Len=1460 [TCP segment of a reassembled PDU]"
"82","0.174845","64.233.164.16","10.152.152.11","TCP","1084","993  >  49496 [PSH, ACK] Seq=58233 Ack=1 Win=1181 Len=1030 [TCP segment of a reassembled PDU]"
"83","0.174995","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=59263 Win=28103 Len=0"
"84","0.183045","64.233.164.16","10.152.152.11","TCP","1514","993  >  49496 [ACK] Seq=59263 Ack=1 Win=1181 Len=1460 [TCP segment of a reassembled PDU]"
"85","0.183085","64.233.164.16","10.152.152.11","TCP","1514","993  >  49496 [ACK] Seq=60723 Ack=1 Win=1181 Len=1460 [TCP segment of a reassembled PDU]"
"86","0.183094","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=62183 Win=28103 Len=0"
