"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.152.152.11","10.152.152.10","DNS","79","Standard query 0x278c A smtp.googlemail.com"
"2","0.000133","10.152.152.11","10.152.152.10","DNS","79","Standard query 0xbbe9 AAAA smtp.googlemail.com"
"3","0.712132","10.152.152.10","10.152.152.11","DNS","79","Standard query response 0xbbe9 No such name AAAA smtp.googlemail.com"
"4","0.776879","10.152.152.10","10.152.152.11","DNS","95","Standard query response 0x278c A smtp.googlemail.com A 64.233.167.16"
"5","0.777651","10.152.152.11","64.233.167.16","TCP","66","39222  >  465 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"6","0.778203","64.233.167.16","10.152.152.11","TCP","66","465  >  39222 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"7","0.778300","10.152.152.11","64.233.167.16","TCP","54","39222  >  465 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"8","0.778597","10.152.152.11","64.233.167.16","TLSv1.2","212","Client Hello"
"9","0.778950","64.233.167.16","10.152.152.11","TCP","60","465  >  39222 [ACK] Seq=1 Ack=159 Win=15680 Len=0"
"10","2.920295","64.233.167.16","10.152.152.11","TLSv1.2","1514","Server Hello"
"11","2.920401","10.152.152.11","64.233.167.16","TCP","54","39222  >  465 [ACK] Seq=159 Ack=1461 Win=17520 Len=0"
"12","2.920444","64.233.167.16","10.152.152.11","TCP","1514","465  >  39222 [ACK] Seq=1461 Ack=159 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"13","2.920468","10.152.152.11","64.233.167.16","TCP","54","39222  >  465 [ACK] Seq=159 Ack=2921 Win=20448 Len=0"
"14","2.920502","64.233.167.16","10.152.152.11","TLSv1.2","620","Certificate [TCP segment of a reassembled PDU]"
"15","2.920522","10.152.152.11","64.233.167.16","TCP","54","39222  >  465 [ACK] Seq=159 Ack=3487 Win=23360 Len=0"
"16","2.985560","64.233.167.16","10.152.152.11","TLSv1.2","71","Server Key Exchange, Server Hello Done"
"17","2.985600","10.152.152.11","64.233.167.16","TCP","54","39222  >  465 [ACK] Seq=159 Ack=3504 Win=23360 Len=0"
"18","2.991949","10.152.152.11","64.233.167.16","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"19","2.992355","64.233.167.16","10.152.152.11","TCP","60","465  >  39222 [ACK] Seq=3504 Ack=285 Win=15680 Len=0"
"20","3.278188","64.233.167.16","10.152.152.11","TLSv1.2","300","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"21","3.317098","10.152.152.11","64.233.167.16","TCP","54","39222  >  465 [ACK] Seq=285 Ack=3750 Win=26288 Len=0"
"22","3.439995","64.233.167.16","10.152.152.11","TLSv1.2","143","Application Data"
"23","3.440033","10.152.152.11","64.233.167.16","TCP","54","39222  >  465 [ACK] Seq=285 Ack=3839 Win=26288 Len=0"
"24","3.441049","10.152.152.11","64.233.167.16","TLSv1.2","105","Application Data"
"25","3.441573","64.233.167.16","10.152.152.11","TCP","60","465  >  39222 [ACK] Seq=3839 Ack=336 Win=15680 Len=0"
"26","3.731395","64.233.167.16","10.152.152.11","TLSv1.2","297","Application Data"
"27","3.745145","10.152.152.11","10.152.152.10","DNS","78","Standard query 0xe3e8 A www.googleapis.com"
"28","3.745211","10.152.152.11","10.152.152.10","DNS","78","Standard query 0x13e8 AAAA www.googleapis.com"
"29","3.746107","10.152.152.11","10.152.152.10","DNS","78","Standard query 0x9d29 A www.googleapis.com"
"30","3.769577","10.152.152.11","64.233.167.16","TCP","54","39222  >  465 [ACK] Seq=336 Ack=4082 Win=29200 Len=0"
"31","3.977810","10.152.152.10","10.152.152.11","DNS","94","Standard query response 0xe3e8 A www.googleapis.com A 216.58.211.10"
"32","4.106429","10.152.152.10","10.152.152.11","DNS","78","Standard query response 0x13e8 No such name AAAA www.googleapis.com"
"33","4.270742","10.152.152.10","10.152.152.11","DNS","94","Standard query response 0x9d29 A www.googleapis.com A 216.58.211.10"
"34","4.271534","10.152.152.11","216.58.211.10","TCP","66","47759  >  443 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"35","4.272087","216.58.211.10","10.152.152.11","TCP","66","443  >  47759 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"36","4.272187","10.152.152.11","216.58.211.10","TCP","54","47759  >  443 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"37","4.272670","10.152.152.11","216.58.211.10","TLSv1.2","571","Client Hello"
"38","4.273130","216.58.211.10","10.152.152.11","TCP","60","443  >  47759 [ACK] Seq=1 Ack=518 Win=15680 Len=0"
"39","4.997048","216.58.211.10","10.152.152.11","TLSv1.2","1514","Server Hello"
"40","4.997150","10.152.152.11","216.58.211.10","TCP","54","47759  >  443 [ACK] Seq=518 Ack=1461 Win=17520 Len=0"
"41","4.997191","216.58.211.10","10.152.152.11","TCP","1514","443  >  47759 [ACK] Seq=1461 Ack=518 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"42","4.997214","10.152.152.11","216.58.211.10","TCP","54","47759  >  443 [ACK] Seq=518 Ack=2921 Win=20448 Len=0"
"43","4.997245","216.58.211.10","10.152.152.11","TLSv1.2","620","Certificate [TCP segment of a reassembled PDU]"
"44","4.997264","10.152.152.11","216.58.211.10","TCP","54","47759  >  443 [ACK] Seq=518 Ack=3487 Win=23360 Len=0"
"45","5.008182","10.152.152.11","10.152.152.10","DNS","79","Standard query 0xa5a2 A clients1.google.com"
"46","5.008228","10.152.152.11","10.152.152.10","DNS","79","Standard query 0x3c5d AAAA clients1.google.com"
"47","5.008632","10.152.152.11","10.152.152.10","DNS","79","Standard query 0xffe1 A clients1.google.com"
"48","5.115284","216.58.211.10","10.152.152.11","TLSv1.2","163","Server Key Exchange, Server Hello Done"
"49","5.115314","10.152.152.11","216.58.211.10","TCP","54","47759  >  443 [ACK] Seq=518 Ack=3596 Win=23360 Len=0"
"50","5.122425","10.152.152.11","216.58.211.10","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"51","5.122948","216.58.211.10","10.152.152.11","TCP","60","443  >  47759 [ACK] Seq=3596 Ack=644 Win=15680 Len=0"
"52","5.221226","10.152.152.10","10.152.152.11","DNS","95","Standard query response 0xa5a2 A clients1.google.com A 31.172.32.106"
"53","5.349136","10.152.152.10","10.152.152.11","DNS","79","Standard query response 0x3c5d No such name AAAA clients1.google.com"
"54","5.505929","64.233.164.16","10.152.152.11","TLSv1.2","130","Application Data, Application Data"
"55","5.505980","10.152.152.11","64.233.164.16","TCP","54","49496  >  993 [ACK] Seq=1 Ack=77 Win=28225 Len=0"
"56","5.509759","10.152.152.11","64.233.164.16","TLSv1.2","91","Application Data"
"57","5.510270","64.233.164.16","10.152.152.11","TCP","60","993  >  49496 [ACK] Seq=77 Ack=38 Win=1181 Len=0"
"58","5.570577","10.152.152.10","10.152.152.11","DNS","95","Standard query response 0xffe1 A clients1.google.com A 31.172.32.106"
"59","5.570827","10.152.152.11","31.172.32.106","TCP","66","50670  >  80 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"60","5.571187","31.172.32.106","10.152.152.11","TCP","66","80  >  50670 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"61","5.571274","10.152.152.11","31.172.32.106","TCP","54","50670  >  80 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"62","5.571658","10.152.152.11","31.172.32.106","OCSP","503","Request"
"63","5.571846","31.172.32.106","10.152.152.11","TCP","60","80  >  50670 [ACK] Seq=1 Ack=450 Win=15680 Len=0"
"64","5.673907","216.58.211.10","10.152.152.11","TLSv1.2","398","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data, Application Data"
"65","5.710546","10.152.152.11","216.58.211.10","TCP","54","47759  >  443 [ACK] Seq=644 Ack=3940 Win=26288 Len=0"
"66","5.977265","64.233.164.16","10.152.152.11","TLSv1.2","94","Application Data"
"67","5.978411","10.152.152.11","64.233.164.16","TLSv1.2","94","Application Data"
"68","5.978854","64.233.164.16","10.152.152.11","TCP","60","993  >  49496 [ACK] Seq=117 Ack=78 Win=1181 Len=0"
"69","6.089881","31.172.32.106","10.152.152.11","OCSP","833","Response"
"70","6.089926","10.152.152.11","31.172.32.106","TCP","54","50670  >  80 [ACK] Seq=450 Ack=780 Win=16160 Len=0"
"71","6.092643","10.152.152.11","216.58.211.10","TLSv1.2","211","Application Data"
"72","6.092820","10.152.152.11","216.58.211.10","TLSv1.2","336","Application Data"
"73","6.092896","10.152.152.11","216.58.211.10","TLSv1.2","300","Application Data"
"74","6.092962","216.58.211.10","10.152.152.11","TCP","60","443  >  47759 [ACK] Seq=3940 Ack=801 Win=16752 Len=0"
"75","6.092973","216.58.211.10","10.152.152.11","TCP","60","443  >  47759 [ACK] Seq=3940 Ack=1083 Win=17824 Len=0"
"76","6.093010","10.152.152.11","216.58.211.10","TLSv1.2","92","Application Data"
