"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.152.152.11","54.239.168.246","TCP","54","58695  >  80 [ACK] Seq=1 Ack=1 Win=1162 Len=0"
"2","0.000039","54.239.168.246","10.152.152.11","TCP","552","80  >  58694 [PSH, ACK] Seq=1 Ack=1 Win=980 Len=498 [TCP segment of a reassembled PDU]"
"3","0.000047","10.152.152.11","54.239.168.246","TCP","54","58694  >  80 [ACK] Seq=1 Ack=499 Win=980 Len=0"
"4","0.000284","10.152.152.11","54.239.168.246","HTTP","453","GET /bangla-media/2013/01/06/14_180x50_adn_telecome.jpg/BINARY/14_180x50_adn_telecome.jpg HTTP/1.1 "
"5","0.000412","54.239.168.246","10.152.152.11","TCP","60","80  >  58695 [ACK] Seq=1 Ack=400 Win=1047 Len=0"
"6","0.018597","10.152.152.10","10.152.152.11","DNS","66","Standard query response 0x6b7f No such name AAAA goo.gl"
"7","0.018619","10.152.152.10","10.152.152.11","DNS","82","Standard query response 0x6d3d A goo.gl A 173.194.116.195"
"8","0.101475","54.239.168.246","10.152.152.11","HTTP","546","HTTP/1.1 200 OK  (PNG)"
"9","0.101491","10.152.152.11","54.239.168.246","TCP","54","58694  >  80 [ACK] Seq=1 Ack=991 Win=1047 Len=0"
"10","0.101515","54.239.168.246","10.152.152.11","HTTP","1098","HTTP/1.1 200 OK  (GIF89a)"
"11","0.101521","10.152.152.11","54.239.168.246","TCP","54","58693  >  80 [ACK] Seq=1 Ack=1045 Win=1043 Len=0"
"12","0.101882","10.152.152.11","54.239.168.246","HTTP","561","GET /media/2016/02/23/subi-reef-located-in-the-disputed-spratly-islands-in-the-south-china-sea.jpg/ALTERNATES/w320/Subi+reef%2C+located+in+the+disputed+Spratly+Islands+in+the+South+China+Sea%2C.jpg HTTP/1.1 "
"13","0.102152","54.239.168.246","10.152.152.11","TCP","60","80  >  58693 [ACK] Seq=1045 Ack=508 Win=1047 Len=0"
"14","0.102475","10.152.152.11","54.239.168.246","HTTP","447","GET /media/2016/02/23/uk_and_bangladesh_.jpg/ALTERNATES/w320/uk_and_bangladesh_.jpg HTTP/1.1 "
"15","0.102618","54.239.168.246","10.152.152.11","TCP","60","80  >  58694 [ACK] Seq=991 Ack=394 Win=1047 Len=0"
"16","0.110982","10.152.152.11","173.194.65.156","TCP","54","51742  >  80 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
"17","0.111228","173.194.65.156","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 80  >  51742 [ACK] Seq=1 Ack=2 Win=1360 Len=0"
"18","0.145887","10.152.152.10","10.152.152.11","DNS","76","Standard query response 0x5425 No such name AAAA bpl.bdnews24.com"
"19","0.153141","10.152.152.10","10.152.152.11","DNS","92","Standard query response 0xdcca A bpl.bdnews24.com A 52.74.64.136"
"20","0.153175","10.152.152.10","10.152.152.11","DNS","77","Standard query response 0x477c No such name AAAA arts.bdnews24.com"
"21","0.153231","10.152.152.10","10.152.152.11","DNS","93","Standard query response 0x5136 A arts.bdnews24.com A 54.179.173.14"
"22","0.181901","104.244.43.204","10.152.152.11","TLSv1.2","552","Server Hello"
"23","0.181935","10.152.152.11","104.244.43.204","TCP","54","38462  >  443 [ACK] Seq=1 Ack=499 Win=980 Len=0"
"24","0.182618","104.244.43.204","10.152.152.11","TCP","1514","443  >  38462 [ACK] Seq=499 Ack=1 Win=980 Len=1460 [TCP segment of a reassembled PDU]"
"25","0.182630","10.152.152.11","104.244.43.204","TCP","54","38462  >  443 [ACK] Seq=1 Ack=1959 Win=1162 Len=0"
"26","0.182662","104.244.43.204","10.152.152.11","TLSv1.2","1514","Certificate, Certificate Status"
"27","0.182667","10.152.152.11","104.244.43.204","TCP","54","38462  >  443 [ACK] Seq=1 Ack=3419 Win=1345 Len=0"
"28","0.182676","104.244.43.204","10.152.152.11","TLSv1.2","234","Server Key Exchange, Server Hello Done"
"29","0.182681","10.152.152.11","104.244.43.204","TCP","54","38462  >  443 [ACK] Seq=1 Ack=3599 Win=1527 Len=0"
"30","0.182690","173.241.250.219","10.152.152.11","TCP","552","80  >  38346 [PSH, ACK] Seq=1 Ack=1 Win=1048 Len=498 [TCP segment of a reassembled PDU]"
"31","0.182695","10.152.152.11","173.241.250.219","TCP","54","38346  >  80 [ACK] Seq=1 Ack=499 Win=2640 Len=0"
"32","0.183353","173.241.250.219","10.152.152.11","HTTP","158","HTTP/1.1 302 Moved Temporarily "
"33","0.183365","10.152.152.11","173.241.250.219","TCP","54","38346  >  80 [ACK] Seq=1 Ack=603 Win=2640 Len=0"
"34","0.184048","54.169.46.48","10.152.152.11","TCP","1514","80  >  58912 [ACK] Seq=1 Ack=1 Win=1047 Len=1460 [TCP segment of a reassembled PDU]"
"35","0.184060","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=1461 Win=2640 Len=0"
"36","0.184080","54.169.46.48","10.152.152.11","TCP","1514","80  >  58912 [ACK] Seq=1461 Ack=1 Win=1047 Len=1460 [TCP segment of a reassembled PDU]"
"37","0.184084","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=2921 Win=2591 Len=0"
"38","0.184091","54.169.46.48","10.152.152.11","TCP","620","80  >  58912 [PSH, ACK] Seq=2921 Ack=1 Win=1047 Len=566 [TCP segment of a reassembled PDU]"
"39","0.184104","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=3487 Win=2556 Len=0"
"40","0.184837","54.169.46.48","10.152.152.11","TCP","1514","80  >  58912 [ACK] Seq=3487 Ack=1 Win=1047 Len=1460 [TCP segment of a reassembled PDU]"
"41","0.184858","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=4947 Win=2465 Len=0"
"42","0.184872","54.169.46.48","10.152.152.11","TCP","1514","80  >  58912 [ACK] Seq=4947 Ack=1 Win=1047 Len=1460 [TCP segment of a reassembled PDU]"
"43","0.184887","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=6407 Win=2381 Len=0"
"44","0.184897","54.169.46.48","10.152.152.11","TCP","1118","80  >  58912 [PSH, ACK] Seq=6407 Ack=1 Win=1047 Len=1064 [TCP segment of a reassembled PDU]"
"45","0.184903","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=7471 Win=2315 Len=0"
"46","0.186345","10.152.152.11","104.244.43.204","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"47","0.186654","104.244.43.204","10.152.152.11","TCP","60","443  >  38462 [ACK] Seq=3599 Ack=127 Win=980 Len=0"
"48","0.212050","54.169.46.48","10.152.152.11","TCP","1005","80  >  58912 [PSH, ACK] Seq=7471 Ack=1 Win=1047 Len=951 [TCP segment of a reassembled PDU]"
"49","0.212088","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=8422 Win=2640 Len=0"
"50","0.213830","54.169.46.48","10.152.152.11","TCP","1502","80  >  58912 [PSH, ACK] Seq=8422 Ack=1 Win=1047 Len=1448 [TCP segment of a reassembled PDU]"
"51","0.213843","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=9870 Win=2640 Len=0"
"52","0.214742","54.169.46.48","10.152.152.11","TCP","1514","80  >  58912 [ACK] Seq=9870 Ack=1 Win=1047 Len=1460 [TCP segment of a reassembled PDU]"
"53","0.214751","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=11330 Win=2591 Len=0"
"54","0.214763","54.169.46.48","10.152.152.11","TCP","1490","80  >  58912 [PSH, ACK] Seq=11330 Ack=1 Win=1047 Len=1436 [TCP segment of a reassembled PDU]"
"55","0.214768","10.152.152.11","54.169.46.48","TCP","54","58912  >  80 [ACK] Seq=1 Ack=12766 Win=2521 Len=0"
"56","0.214811","54.169.46.48","10.152.152.11","TCP","552","80  >  58882 [PSH, ACK] Seq=1 Ack=1 Win=1047 Len=498 [TCP segment of a reassembled PDU]"
"57","0.214817","10.152.152.11","54.169.46.48","TCP","54","58882  >  80 [ACK] Seq=1 Ack=499 Win=2640 Len=0"
"58","0.219252","54.169.46.48","10.152.152.11","TCP","1514","80  >  58882 [ACK] Seq=499 Ack=1 Win=1047 Len=1460 [TCP segment of a reassembled PDU]"
"59","0.219279","10.152.152.11","54.169.46.48","TCP","54","58882  >  80 [ACK] Seq=1 Ack=1959 Win=2591 Len=0"
"60","0.219296","54.169.46.48","10.152.152.11","TCP","1514","80  >  58882 [ACK] Seq=1959 Ack=1 Win=1047 Len=1460 [TCP segment of a reassembled PDU]"
"61","0.219302","10.152.152.11","54.169.46.48","TCP","54","58882  >  80 [ACK] Seq=1 Ack=3419 Win=2521 Len=0"
"62","0.219314","54.169.46.48","10.152.152.11","TCP","980","80  >  58882 [PSH, ACK] Seq=3419 Ack=1 Win=1047 Len=926 [TCP segment of a reassembled PDU]"
"63","0.219319","10.152.152.11","54.169.46.48","TCP","54","58882  >  80 [ACK] Seq=1 Ack=4345 Win=2464 Len=0"
"64","0.219843","54.169.46.48","10.152.152.11","TCP","552","80  >  58882 [PSH, ACK] Seq=4345 Ack=1 Win=1047 Len=498 [TCP segment of a reassembled PDU]"
"65","0.219853","10.152.152.11","54.169.46.48","TCP","54","58882  >  80 [ACK] Seq=1 Ack=4843 Win=2433 Len=0"
"66","0.226986","10.152.152.11","173.194.65.156","TCP","54","51748  >  80 [ACK] Seq=1 Ack=1 Win=3370 Len=0"
"67","0.227222","173.194.65.156","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 80  >  51748 [ACK] Seq=1 Ack=2 Win=998 Len=0"
"68","0.227523","10.152.152.11","10.152.152.10","DNS","79","Standard query 0x0af2 A bangla.bdnews24.com"
"69","0.228032","10.152.152.11","54.169.46.48","TCP","66","58950  >  80 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"70","0.228252","54.169.46.48","10.152.152.11","TCP","66","80  >  58950 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"71","0.228280","10.152.152.11","54.169.46.48","TCP","54","58950  >  80 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"72","0.229233","54.169.46.48","10.152.152.11","HTTP","1182","HTTP/1.1 200 OK "
"73","0.229253","10.152.152.11","54.169.46.48","TCP","54","58882  >  80 [ACK] Seq=1 Ack=5971 Win=2640 Len=0"
"74","0.229837","74.125.136.155","10.152.152.11","TLSv1.2","1514","Server Hello"
"75","0.229851","10.152.152.11","74.125.136.155","TCP","54","36509  >  443 [ACK] Seq=1 Ack=1461 Win=1095 Len=0"
"76","0.229866","74.125.136.155","10.152.152.11","TCP","1514","443  >  36509 [ACK] Seq=1461 Ack=1 Win=980 Len=1460 [TCP segment of a reassembled PDU]"
